record_id,error_type,token_index,token_text,token_start,assigned_label,expected_label,span_start,span_end,span_text,span_type
uvisd4sa_train_233,wrong_start_label,75, ,157,I-ASP,B-ASP,157,202, máy thì thấy bắt wifi ổn hơn rất nhiều rồi. ,aspect
uvisd4sa_train_233,wrong_inside_label,95,.,200,B-ASP,I-ASP,157,202, máy thì thấy bắt wifi ổn hơn rất nhiều rồi. ,aspect
uvisd4sa_train_235,wrong_start_label,45, ,89,I-ASP,B-ASP,89,134," xài tầm dc 2ngay ,cảm ứng như nhiu ng đánh g",aspect
uvisd4sa_train_235,wrong_inside_label,53, ,106,B-ASP,I-ASP,89,134," xài tầm dc 2ngay ,cảm ứng như nhiu ng đánh g",aspect
uvisd4sa_train_235,wrong_start_label,67,giá,133,I-ASP,B-ASP,134,185,"iá là k nhạy ,điểm này hơi tệ phần chụp hình m thíc",aspect
uvisd4sa_train_235,wrong_inside_label,68, ,136,B-ASP,I-ASP,134,185,"iá là k nhạy ,điểm này hơi tệ phần chụp hình m thíc",aspect
uvisd4sa_train_238,wrong_start_label,28,camera,59,I-ASP,B-ASP,59,73,camera cũng dc,aspect
uvisd4sa_train_242,wrong_start_label,61,pin,128,I-ASP,B-ASP,128,142,pin tuột nhanh,aspect
uvisd4sa_train_242,wrong_inside_label,62, ,131,B-ASP,I-ASP,128,142,pin tuột nhanh,aspect
uvisd4sa_train_242,wrong_start_label,63,tuột,132,I-ASP,B-ASP,132,141,tuột nhan,aspect
uvisd4sa_train_243,wrong_start_label,42,OKTiếc,92,I-ASP,B-ASP,94,121,Tiếc là camera hơi kém chút,aspect
uvisd4sa_train_243,wrong_inside_label,43, ,98,B-ASP,I-ASP,94,121,Tiếc là camera hơi kém chút,aspect
uvisd4sa_train_246,wrong_start_label,24,camera,49,I-ASP,B-ASP,49,58,camera ổn,aspect
uvisd4sa_train_246,wrong_inside_label,25, ,55,B-ASP,I-ASP,49,58,camera ổn,aspect
uvisd4sa_train_246,wrong_start_label,24,camera,49,I-ASP,B-ASP,54,62,"a ổn,loa",aspect
uvisd4sa_train_246,wrong_inside_label,25, ,55,B-ASP,I-ASP,54,62,"a ổn,loa",aspect
uvisd4sa_train_246,wrong_inside_label,27,",",58,B-ASP,I-ASP,54,62,"a ổn,loa",aspect
uvisd4sa_train_250,wrong_start_label,63,đang,126,I-ASP,B-ASP,128,166,ng nhập nhận xét mà nó cũng quảng cáo.,aspect
uvisd4sa_train_250,wrong_inside_label,80,.,165,B-ASP,I-ASP,128,166,ng nhập nhận xét mà nó cũng quảng cáo.,aspect
uvisd4sa_train_253,wrong_start_label,42,camera,85,I-ASP,B-ASP,89,102,ra chụp quá đ,aspect
uvisd4sa_train_253,wrong_inside_label,43, ,91,B-ASP,I-ASP,89,102,ra chụp quá đ,aspect
uvisd4sa_train_254,wrong_start_label,8,pin,17,I-ASP,B-ASP,17,64,"pin , bàn phím nhiều lúc bị lỗi , với lại giải ",aspect
uvisd4sa_train_254,wrong_inside_label,9, ,20,B-ASP,I-ASP,17,64,"pin , bàn phím nhiều lúc bị lỗi , với lại giải ",aspect
uvisd4sa_train_268,wrong_start_label,55,thua,128,I-ASP,B-ASP,129,147,hua gì sản phẩm có,aspect
uvisd4sa_train_274,wrong_start_label,13,ứng,24,I-ASP,B-ASP,26,40,"g lỗi ,chơi ga",aspect
uvisd4sa_train_274,wrong_inside_label,16, ,31,B-ASP,I-ASP,26,40,"g lỗi ,chơi ga",aspect
uvisd4sa_train_275,wrong_start_label,30,là,61,I-ASP,B-ASP,61,73,là hài lòng ,aspect
uvisd4sa_train_275,wrong_inside_label,35, ,72,B-ASP,I-ASP,61,73,là hài lòng ,aspect
uvisd4sa_train_276,wrong_start_label,14, ,31,I-ASP,B-ASP,31,55, phong tốt. Nghe nhạc vớ,aspect
uvisd4sa_train_276,wrong_inside_label,18,.,41,B-ASP,I-ASP,31,55, phong tốt. Nghe nhạc vớ,aspect
uvisd4sa_train_283,wrong_start_label,76,mở,156,I-ASP,B-ASP,156,167,mở lại lại ,aspect
uvisd4sa_train_287,wrong_start_label,25,nhanh,49,I-ASP,B-ASP,53,61,h tầm 2 ,aspect
uvisd4sa_train_287,wrong_inside_label,26, ,54,B-ASP,I-ASP,53,61,h tầm 2 ,aspect
uvisd4sa_train_288,wrong_start_label,26,thươngCamera,59,I-ASP,B-ASP,65,94,Camera tùy chỉnh nhiều chế độ,aspect
uvisd4sa_train_288,wrong_inside_label,27, ,71,B-ASP,I-ASP,65,94,Camera tùy chỉnh nhiều chế độ,aspect
uvisd4sa_train_288,wrong_start_label,34,chế,88,I-ASP,B-ASP,88,101,chế độKhông c,aspect
uvisd4sa_train_288,wrong_inside_label,37, ,99,B-ASP,I-ASP,88,101,chế độKhông c,aspect
uvisd4sa_train_290,wrong_start_label,52,thì,116,I-ASP,B-ASP,117,132,hì đẹp thật màu,aspect
uvisd4sa_train_290,wrong_start_label,102,sạc,224,I-ASP,B-ASP,224,233,sạc nhanh,aspect
uvisd4sa_train_290,wrong_start_label,44,trước,98,I-ASP,B-ASP,102,113,c nếu Đủ sá,aspect
uvisd4sa_train_292,wrong_start_label,8,nhanh,19,I-ASP,B-ASP,22,50,"nh, sử dụng bình thường máy ",aspect
uvisd4sa_train_292,wrong_inside_label,9,",",24,B-ASP,I-ASP,22,50,"nh, sử dụng bình thường máy ",aspect
uvisd4sa_train_292,wrong_start_label,28,giá,65,I-ASP,B-ASP,65,72,giá cao,aspect
uvisd4sa_train_293,wrong_start_label,22,hình,49,I-ASP,B-ASP,50,72,ình hơn tối nhân viên ,aspect
uvisd4sa_train_293,wrong_inside_label,27, ,61,B-ASP,I-ASP,50,72,ình hơn tối nhân viên ,aspect
uvisd4sa_train_294,wrong_start_label,62,vụ,133,I-ASP,B-ASP,133,146,vụ bình thườn,aspect
uvisd4sa_train_294,wrong_start_label,68,rất,148,I-ASP,B-ASP,149,158,ất mát . ,aspect
uvisd4sa_train_294,wrong_inside_label,71, ,155,B-ASP,I-ASP,149,158,ất mát . ,aspect
uvisd4sa_train_295,wrong_start_label,29,đrefnchuts,71,I-ASP,B-ASP,80,96,s nhưng cũng ổn.,aspect
uvisd4sa_train_295,wrong_inside_label,30, ,81,B-ASP,I-ASP,80,96,s nhưng cũng ổn.,aspect
uvisd4sa_train_299,wrong_start_label,14,hình,31,I-ASP,B-ASP,33,85,nh ám vàng.Chất lượng cuộc gọi zalo và mesenger tệ c,aspect
uvisd4sa_train_299,wrong_inside_label,19,.,43,B-ASP,I-ASP,33,85,nh ám vàng.Chất lượng cuộc gọi zalo và mesenger tệ c,aspect
uvisd4sa_train_302,wrong_start_label,62,Pin,125,I-ASP,B-ASP,125,148,Pin đúng nhanh hết thật,aspect
uvisd4sa_train_303,wrong_start_label,37, ,81,I-ASP,B-ASP,81,83, s,aspect
uvisd4sa_train_303,wrong_start_label,42,lắm,90,I-ASP,B-ASP,91,112,ắm nay dc tuần rồi rẻ,aspect
uvisd4sa_train_303,wrong_inside_label,43, ,93,B-ASP,I-ASP,91,112,ắm nay dc tuần rồi rẻ,aspect
uvisd4sa_train_306,wrong_start_label,45,chơi,89,I-ASP,B-ASP,89,110,chơi game hay bị lagg,aspect
uvisd4sa_train_307,wrong_start_label,4,tuyệt,8,I-ASP,B-ASP,12,15,t v,aspect
uvisd4sa_train_308,wrong_start_label,35,sáng,78,I-ASP,B-ASP,81,121,"g), tắt máy mở lại mới được. Bluetooth b",aspect
uvisd4sa_train_308,wrong_inside_label,49,.,108,B-ASP,I-ASP,81,121,"g), tắt máy mở lại mới được. Bluetooth b",aspect
uvisd4sa_train_309,wrong_start_label,17,60fps,35,I-ASP,B-ASP,39,53,s liên tục. Ch,aspect
uvisd4sa_train_309,wrong_inside_label,18, ,40,B-ASP,I-ASP,39,53,s liên tục. Ch,aspect
uvisd4sa_train_309,wrong_start_label,50,được,106,I-ASP,B-ASP,106,120,được. Pubg mìn,aspect
uvisd4sa_train_309,wrong_inside_label,51,.,110,B-ASP,I-ASP,106,120,được. Pubg mìn,aspect
uvisd4sa_train_310,wrong_start_label,2,tốt,4,I-ASP,B-ASP,6,50,"t, hiệu năng ổn, ko nóng quá nếu chỉ để sett",aspect
uvisd4sa_train_310,wrong_inside_label,3,",",7,B-ASP,I-ASP,6,50,"t, hiệu năng ổn, ko nóng quá nếu chỉ để sett",aspect
uvisd4sa_train_310,wrong_start_label,24,setting,46,I-ASP,B-ASP,52,63,g cao ( ko ,aspect
uvisd4sa_train_310,wrong_inside_label,25, ,53,B-ASP,I-ASP,52,63,g cao ( ko ,aspect
uvisd4sa_train_310,wrong_start_label,86, ,168,I-ASP,B-ASP,168,246," nhưng có thể dùng ốp lưng nên ko sao. Nhân viên thân thiện, thái độ phục vụ v",aspect
uvisd4sa_train_310,wrong_inside_label,104,.,205,B-ASP,I-ASP,168,246," nhưng có thể dùng ốp lưng nên ko sao. Nhân viên thân thiện, thái độ phục vụ v",aspect
uvisd4sa_train_314,wrong_start_label,16, ,33,I-ASP,B-ASP,33,51, mess.loa to.nghe ,aspect
uvisd4sa_train_314,wrong_inside_label,18,.,38,B-ASP,I-ASP,33,51, mess.loa to.nghe ,aspect
uvisd4sa_train_315,wrong_start_label,6,mua,11,I-ASP,B-ASP,13,31,a a70 mở khóa vân ,aspect
uvisd4sa_train_315,wrong_inside_label,7, ,14,B-ASP,I-ASP,13,31,a a70 mở khóa vân ,aspect
uvisd4sa_train_315,wrong_start_label,34,mặt,68,I-ASP,B-ASP,68,83,mặt lưng xấu tệ,aspect
uvisd4sa_train_315,wrong_inside_label,40,tệ,81,B-ASP,I-ASP,68,83,mặt lưng xấu tệ,aspect
uvisd4sa_train_316,wrong_start_label,11,pin,23,I-ASP,B-ASP,25,35,"n trâu,chụ",aspect
uvisd4sa_train_316,wrong_inside_label,12, ,26,B-ASP,I-ASP,25,35,"n trâu,chụ",aspect
uvisd4sa_train_318,wrong_start_label,31,các,67,I-ASP,B-ASP,69,101,c đời máy cũ nhiều.Không xứng đá,aspect
uvisd4sa_train_318,wrong_inside_label,40,.,87,B-ASP,I-ASP,69,101,c đời máy cũ nhiều.Không xứng đá,aspect
uvisd4sa_train_321,wrong_start_label,26,pubg,57,I-ASP,B-ASP,57,65,pubg ko ,aspect
uvisd4sa_train_321,wrong_start_label,30,giật,65,I-ASP,B-ASP,66,94,iật lag pin trâu màn hình fu,aspect
uvisd4sa_train_321,wrong_inside_label,33, ,73,B-ASP,I-ASP,66,94,iật lag pin trâu màn hình fu,aspect
uvisd4sa_train_321,wrong_start_label,42,full,92,I-ASP,B-ASP,95,101,l HD h,aspect
uvisd4sa_train_321,wrong_inside_label,43, ,96,B-ASP,I-ASP,95,101,l HD h,aspect
uvisd4sa_train_323,wrong_start_label,22,hình,40,I-ASP,B-ASP,40,50,"hình to, p",aspect
uvisd4sa_train_323,wrong_inside_label,25,",",47,B-ASP,I-ASP,40,50,"hình to, p",aspect
uvisd4sa_train_325,wrong_start_label,7, ,14,I-ASP,B-ASP,14,29, đơ.thấy hối hậ,aspect
uvisd4sa_train_325,wrong_inside_label,9,.,17,B-ASP,I-ASP,14,29, đơ.thấy hối hậ,aspect
uvisd4sa_train_326,wrong_start_label,26, ,49,I-ASP,B-ASP,49,69," luôn nè, màn hình x",aspect
uvisd4sa_train_326,wrong_inside_label,30,",",57,B-ASP,I-ASP,49,69," luôn nè, màn hình x",aspect
uvisd4sa_train_326,wrong_start_label,54,nói,106,I-ASP,B-ASP,106,121,nói chung là OK,aspect
uvisd4sa_train_328,wrong_start_label,6,ổn,14,I-ASP,B-ASP,15,39,n nhưng pin thì sụt nhan,aspect
uvisd4sa_train_328,wrong_inside_label,7, ,16,B-ASP,I-ASP,15,39,n nhưng pin thì sụt nhan,aspect
uvisd4sa_train_337,wrong_start_label,18,loa,39,I-ASP,B-ASP,39,45,loa to,aspect
uvisd4sa_train_339,wrong_start_label,37, ,76,I-ASP,B-ASP,76,82," yếu, ",aspect
uvisd4sa_train_339,wrong_start_label,41,mic,82,I-ASP,B-ASP,84,101,"c thu kém, pin tr",aspect
uvisd4sa_train_339,wrong_inside_label,46,",",93,B-ASP,I-ASP,84,101,"c thu kém, pin tr",aspect
uvisd4sa_train_343,wrong_start_label,6,tốt,13,I-ASP,B-ASP,13,18,tốt. ,aspect
uvisd4sa_train_343,wrong_inside_label,7,.,16,B-ASP,I-ASP,13,18,tốt. ,aspect
uvisd4sa_train_343,wrong_start_label,14,pin,27,I-ASP,B-ASP,27,35,pin trâu,aspect
uvisd4sa_train_343,wrong_start_label,18,dùng,36,I-ASP,B-ASP,38,57,ng rất mượt. Camera,aspect
uvisd4sa_train_343,wrong_inside_label,19, ,40,B-ASP,I-ASP,38,57,ng rất mượt. Camera,aspect
uvisd4sa_train_344,wrong_inside_label,15,",",34,B-ASP,I-ASP,28,46,"n trâu, màn hình h",aspect
uvisd4sa_train_356,wrong_start_label,6,camera,13,I-ASP,B-ASP,16,39,"era,loa,cảm ứng kém,vân",aspect
uvisd4sa_train_356,wrong_inside_label,7,",",19,B-ASP,I-ASP,16,39,"era,loa,cảm ứng kém,vân",aspect
uvisd4sa_train_357,wrong_start_label,28,tiếc,59,I-ASP,B-ASP,59,74,tiếc là vỏ nhựa,aspect
uvisd4sa_train_365,wrong_start_label,8,TìnhGame,22,I-ASP,B-ASP,26,35,Game Mượt,aspect
uvisd4sa_train_365,wrong_inside_label,9, ,30,B-ASP,I-ASP,26,35,Game Mượt,aspect
uvisd4sa_train_365,wrong_start_label,8,TìnhGame,22,I-ASP,B-ASP,27,56,"ame Mượt,All TốtNói Chung Hợp",aspect
uvisd4sa_train_365,wrong_inside_label,9, ,30,B-ASP,I-ASP,27,56,"ame Mượt,All TốtNói Chung Hợp",aspect
uvisd4sa_train_365,wrong_inside_label,11,",",35,B-ASP,I-ASP,27,56,"ame Mượt,All TốtNói Chung Hợp",aspect
uvisd4sa_train_366,wrong_start_label,12,khủng,28,I-ASP,B-ASP,28,32,khủn,aspect
uvisd4sa_train_366,wrong_start_label,46,này,102,I-ASP,B-ASP,104,209,y tốt hơn mobell s61 chỉ có thiết kế lạ ở chỗ camera ngang nhin râtf hay bên ngoài nhìn vô cứ như iphone ,aspect
uvisd4sa_train_366,wrong_inside_label,55, ,124,B-ASP,I-ASP,104,209,y tốt hơn mobell s61 chỉ có thiết kế lạ ở chỗ camera ngang nhin râtf hay bên ngoài nhìn vô cứ như iphone ,aspect
uvisd4sa_train_370,wrong_start_label,44,xài,89,I-ASP,B-ASP,90,103,ài 1 năm cũng,aspect
uvisd4sa_train_375,wrong_start_label,16,nétKo,31,I-ASP,B-ASP,34,64,Ko hiểu sao camera sau có 12mp,aspect
uvisd4sa_train_375,wrong_inside_label,17, ,36,B-ASP,I-ASP,34,64,Ko hiểu sao camera sau có 12mp,aspect
uvisd4sa_train_375,wrong_start_label,28,12mpCòn,60,I-ASP,B-ASP,64,78,Còn lại thì ok,aspect
uvisd4sa_train_375,wrong_inside_label,29, ,67,B-ASP,I-ASP,64,78,Còn lại thì ok,aspect
uvisd4sa_train_378,wrong_start_label,23, ,50,I-ASP,B-ASP,50,67, TGDD nhưng vấn đ,aspect
uvisd4sa_train_378,wrong_inside_label,25, ,55,B-ASP,I-ASP,50,67, TGDD nhưng vấn đ,aspect
uvisd4sa_train_381,wrong_start_label,12,loa,23,I-ASP,B-ASP,23,29,loa to,aspect
uvisd4sa_train_381,wrong_start_label,10,lắm,19,I-ASP,B-ASP,21,52,m loa to dùng mượt chơi game th,aspect
uvisd4sa_train_381,wrong_inside_label,11, ,22,B-ASP,I-ASP,21,52,m loa to dùng mượt chơi game th,aspect
uvisd4sa_train_384,wrong_start_label,17,sóng,31,I-ASP,B-ASP,34,53,"g kém, sử dụng lâu ",aspect
uvisd4sa_train_384,wrong_inside_label,20,",",39,B-ASP,I-ASP,34,53,"g kém, sử dụng lâu ",aspect
uvisd4sa_train_385,wrong_start_label,21,ko,45,I-ASP,B-ASP,46,60,o đep lấy đc c,aspect
uvisd4sa_train_385,wrong_inside_label,24, ,51,B-ASP,I-ASP,46,60,o đep lấy đc c,aspect
uvisd4sa_train_386,wrong_start_label,37,mặt,87,I-ASP,B-ASP,89,111,t rất nhanh vân tay 1 ,aspect
uvisd4sa_train_388,wrong_start_label,94,để,210,I-ASP,B-ASP,210,249,để qua đêm pin tụt 3% không đáng kể lắm,aspect
uvisd4sa_train_388,wrong_inside_label,110, ,242,B-ASP,I-ASP,210,249,để qua đêm pin tụt 3% không đáng kể lắm,aspect
uvisd4sa_train_388,wrong_start_label,91,nóng,204,I-ASP,B-ASP,207,241,"g, để qua đêm pin tụt 3% không đán",aspect
uvisd4sa_train_388,wrong_inside_label,92,",",208,B-ASP,I-ASP,207,241,"g, để qua đêm pin tụt 3% không đán",aspect
uvisd4sa_train_391,wrong_start_label,16,bao,29,I-ASP,B-ASP,30,48,ao được nhân viên ,aspect
uvisd4sa_train_391,wrong_inside_label,19, ,37,B-ASP,I-ASP,30,48,ao được nhân viên ,aspect
uvisd4sa_train_392,wrong_start_label,55,dụng,107,I-ASP,B-ASP,107,126,dụng khác mới bị đơ,aspect
uvisd4sa_train_392,wrong_start_label,65,lag,127,I-ASP,B-ASP,127,138,lag à..sản ,aspect
uvisd4sa_train_392,wrong_inside_label,68,..,132,B-ASP,I-ASP,127,138,lag à..sản ,aspect
uvisd4sa_train_393,wrong_start_label,18,ảnh,36,I-ASP,B-ASP,38,67,h rất đẹp .pin trau minh dung,aspect
uvisd4sa_train_393,wrong_inside_label,23, ,47,B-ASP,I-ASP,38,67,h rất đẹp .pin trau minh dung,aspect
uvisd4sa_train_393,wrong_start_label,63, ,135,I-ASP,B-ASP,135,164, nhiệt tình thân thiện rất ok,aspect
uvisd4sa_train_394,wrong_start_label,90,thì,190,I-ASP,B-ASP,190,229,thì tương đối trâu đấy 1 trận liên quân,aspect
uvisd4sa_train_395,wrong_start_label,26,cả,45,I-ASP,B-ASP,46,81,"ả rất hợp lý , chất lượng trung bìn",aspect
uvisd4sa_train_395,wrong_inside_label,33, ,58,B-ASP,I-ASP,46,81,"ả rất hợp lý , chất lượng trung bìn",aspect
uvisd4sa_train_400,wrong_inside_label,28, ,59,B-ASP,I-ASP,49,66,nh tụt pin ... Cò,aspect
uvisd4sa_train_406,wrong_start_label,54,mái,118,I-ASP,B-ASP,120,143,"i, lướt web chơi game t",aspect
uvisd4sa_train_406,wrong_inside_label,55,",",121,B-ASP,I-ASP,120,143,"i, lướt web chơi game t",aspect
uvisd4sa_train_406,wrong_start_label,99,suất,209,I-ASP,B-ASP,212,237,"t, giúp người dùng thuận ",aspect
uvisd4sa_train_406,wrong_start_label,110,tiện,237,I-ASP,B-ASP,239,280,"ện, chỉ 50% đã có máy sử dụng rồi. Có 3 m",aspect
uvisd4sa_train_406,wrong_inside_label,129,.,272,B-ASP,I-ASP,239,280,"ện, chỉ 50% đã có máy sử dụng rồi. Có 3 m",aspect
uvisd4sa_train_408,wrong_start_label,23,Camera,45,I-ASP,B-ASP,49,79,ra đẹp .game mượt tùy game thì,aspect
uvisd4sa_train_408,wrong_inside_label,24, ,51,B-ASP,I-ASP,49,79,ra đẹp .game mượt tùy game thì,aspect
uvisd4sa_train_410,wrong_start_label,7, ,16,I-ASP,B-ASP,16,31," định, cảm ứng ",aspect
uvisd4sa_train_410,wrong_inside_label,9,",",21,B-ASP,I-ASP,16,31," định, cảm ứng ",aspect
uvisd4sa_train_410,wrong_start_label,23,màn,47,I-ASP,B-ASP,47,59,màn hình đẹp,aspect
uvisd4sa_train_410,wrong_inside_label,24, ,50,B-ASP,I-ASP,47,59,màn hình đẹp,aspect
uvisd4sa_train_410,wrong_start_label,25,hình,51,I-ASP,B-ASP,51,81,"hình đẹp, pin lâu, nhân viên T",aspect
uvisd4sa_train_410,wrong_inside_label,28,",",59,B-ASP,I-ASP,51,81,"hình đẹp, pin lâu, nhân viên T",aspect
uvisd4sa_train_411,wrong_start_label,20,sắc,45,I-ASP,B-ASP,45,58,sắc pin nhanh,aspect
uvisd4sa_train_411,wrong_start_label,18,tốt,41,I-ASP,B-ASP,43,54,t sắc pin n,aspect
uvisd4sa_train_411,wrong_inside_label,19, ,44,B-ASP,I-ASP,43,54,t sắc pin n,aspect
uvisd4sa_train_411,wrong_start_label,33,xem,74,I-ASP,B-ASP,74,93,xem phim cực đã mắt,aspect
uvisd4sa_train_411,wrong_inside_label,38, ,86,B-ASP,I-ASP,74,93,xem phim cực đã mắt,aspect
uvisd4sa_train_411,wrong_start_label,39,đã,87,I-ASP,B-ASP,87,113,"đã mắt, chụp ảnh cực đẹp n",aspect
uvisd4sa_train_411,wrong_inside_label,42,",",93,B-ASP,I-ASP,87,113,"đã mắt, chụp ảnh cực đẹp n",aspect
uvisd4sa_train_412,wrong_start_label,36,màn,79,I-ASP,B-ASP,79,91,màn hình tối,aspect
uvisd4sa_train_412,wrong_inside_label,37, ,82,B-ASP,I-ASP,79,91,màn hình tối,aspect
uvisd4sa_train_412,wrong_start_label,38,hình,83,I-ASP,B-ASP,83,96,hình tối máy ,aspect
uvisd4sa_train_412,wrong_inside_label,41, ,91,B-ASP,I-ASP,83,96,hình tối máy ,aspect
uvisd4sa_train_416,wrong_start_label,49,Loa,95,I-ASP,B-ASP,95,102,Loa nhỏ,aspect
uvisd4sa_train_421,wrong_start_label,11, ,22,I-ASP,B-ASP,22,77, tệ . Pin mau hết . Nghĩ lại thấy chán . Pin 4500 mà cò,aspect
uvisd4sa_train_421,wrong_inside_label,13, ,25,B-ASP,I-ASP,22,77, tệ . Pin mau hết . Nghĩ lại thấy chán . Pin 4500 mà cò,aspect
uvisd4sa_train_422,wrong_start_label,39, ,76,I-ASP,B-ASP,76,87, trai nghiê,aspect
uvisd4sa_train_423,wrong_start_label,17,đỉnh,40,I-ASP,B-ASP,42,67,"nh cao. Nhẹ nhàng, nhân v",aspect
uvisd4sa_train_423,wrong_inside_label,20,.,48,B-ASP,I-ASP,42,67,"nh cao. Nhẹ nhàng, nhân v",aspect
uvisd4sa_train_424,wrong_start_label,61, ,118,I-ASP,B-ASP,118,141, camera mà bạn tư vấn n,aspect
uvisd4sa_train_424,wrong_inside_label,63, ,125,B-ASP,I-ASP,118,141, camera mà bạn tư vấn n,aspect
uvisd4sa_train_429,wrong_start_label,41,4,86,I-ASP,B-ASP,86,110,4 5 lần mới mở được máy.,aspect
uvisd4sa_train_429,wrong_inside_label,54,.,109,B-ASP,I-ASP,86,110,4 5 lần mới mở được máy.,aspect
uvisd4sa_train_433,wrong_start_label,42,hơi,93,I-ASP,B-ASP,94,124,ơi với nếu ai có bàn tay nhỏ. ,aspect
uvisd4sa_train_433,wrong_inside_label,57,.,122,B-ASP,I-ASP,94,124,ơi với nếu ai có bàn tay nhỏ. ,aspect
uvisd4sa_train_435,wrong_start_label,24,ngày,51,I-ASP,B-ASP,54,60,y rồi ,aspect
uvisd4sa_train_435,wrong_inside_label,25, ,55,B-ASP,I-ASP,54,60,y rồi ,aspect
uvisd4sa_train_436,wrong_start_label,19,máy,37,I-ASP,B-ASP,37,49,máy mau nóng,aspect
uvisd4sa_train_438,wrong_start_label,26,gọi,48,I-ASP,B-ASP,50,69,i điện thì hay bị n,aspect
uvisd4sa_train_438,wrong_inside_label,27, ,51,B-ASP,I-ASP,50,69,i điện thì hay bị n,aspect
uvisd4sa_train_439,wrong_start_label,8,game,20,I-ASP,B-ASP,23,49,"e mượt,pin xài lâu,thoải m",aspect
uvisd4sa_train_439,wrong_inside_label,9, ,24,B-ASP,I-ASP,23,49,"e mượt,pin xài lâu,thoải m",aspect
uvisd4sa_train_442,wrong_start_label,30, ,54,I-ASP,B-ASP,54,162," nhanh nè, pin trâu nè, chơi game nặng nhất hiện tại là Call of duty nặng hơn liên quân gấp 3 lần nhưng để g",aspect
uvisd4sa_train_442,wrong_inside_label,41,",",76,B-ASP,I-ASP,54,162," nhanh nè, pin trâu nè, chơi game nặng nhất hiện tại là Call of duty nặng hơn liên quân gấp 3 lần nhưng để g",aspect
uvisd4sa_train_448,wrong_start_label,12, ,27,I-ASP,B-ASP,27,36," ảnh đẹp,",aspect
uvisd4sa_train_448,wrong_inside_label,16,",",35,B-ASP,I-ASP,27,36," ảnh đẹp,",aspect
uvisd4sa_train_448,wrong_start_label,36,vẫn,76,I-ASP,B-ASP,78,125,n hiệu năng đỉnh 100%. Đặc biệt nhân viên bên d,aspect
uvisd4sa_train_448,wrong_inside_label,46, ,100,B-ASP,I-ASP,78,125,n hiệu năng đỉnh 100%. Đặc biệt nhân viên bên d,aspect
uvisd4sa_train_450,wrong_start_label,41,còn,79,I-ASP,B-ASP,79,100,còn lại xài rất là ok,aspect
uvisd4sa_train_452,wrong_start_label,14,pin,26,I-ASP,B-ASP,26,34,pin trâu,aspect
uvisd4sa_train_456,wrong_start_label,9,lắm,20,I-ASP,B-ASP,22,53,m luôn. Chơi Liên Quân với Free,aspect
uvisd4sa_train_456,wrong_inside_label,12,.,28,B-ASP,I-ASP,22,53,m luôn. Chơi Liên Quân với Free,aspect
uvisd4sa_train_458,wrong_start_label,11, ,26,I-ASP,B-ASP,26,31, tốt ,aspect
uvisd4sa_train_458,wrong_inside_label,13, ,30,B-ASP,I-ASP,26,31, tốt ,aspect
uvisd4sa_train_459,wrong_start_label,20,nhưng,49,I-ASP,B-ASP,53,68,g pin mau hết. ,aspect
uvisd4sa_train_459,wrong_inside_label,27,.,66,B-ASP,I-ASP,53,68,g pin mau hết. ,aspect
uvisd4sa_train_459,wrong_inside_label,43, ,102,B-ASP,I-ASP,88,114,ang chảnh thật nhưng chât ,aspect
uvisd4sa_train_460,wrong_start_label,118,Phần,248,I-ASP,B-ASP,248,308,Phần mềm thì ít chức năng với lại khó dùng hơn so với Èn Roi,aspect
uvisd4sa_train_460,wrong_inside_label,121, ,256,B-ASP,I-ASP,248,308,Phần mềm thì ít chức năng với lại khó dùng hơn so với Èn Roi,aspect
